date,test_id,abcd,category,region,warehouse,batch_id,current_stock,avg_daily_sales,lead_time_days,safety_stock,reorder_point,max_stock_level,expiry_date,last_sale_date,supplier_id,supplier_reliability,inward_qty,outward_qty,adjustment_qty,aging_bucket,unit_cost,total_stock_value
2025-03-19,P044,Product_P044,Injection,West,WH1,dae22bdf,1102,34.2006960629689,8,37.1639907263456,310.769559230097,2068,2025-09-09,2024-12-27,S6,0.895955866883143,420,305,4,90+,30.1959099481354,33275.8927628452
2025-03-19,P034,Product_P034,Syrup,East,WH1,0b0566da,1452,46.6823362177852,9,92.37481005291,512.515836012977,2175,2025-10-03,2025-01-23,S16,0.952676125134546,64,371,7,90+,46.1875470930842,67064.3183791582
2025-03-19,P009,Product_P009,Syrup,South,WH2,a3b8974e,1339,41.8050957376808,18,96.4763020698216,848.968025348077,2150,2025-06-27,2024-12-29,S1,0.93611188002484,101,90,-35,90+,47.3789675178134,63440.4375063522
2025-03-19,P025,Product_P025,Tablet,South,WH2,f51e69df,907,39.4473558089777,18,179.852395601402,889.904800163001,1173,2025-06-02,2024-12-27,S11,0.730412654093252,233,198,29,30-60,34.7940358540393,31558.1905196137
2025-03-19,P013,Product_P013,Syrup,West,WH2,87f8f0ef,1131,19.8607748237836,8,60.1648945519827,219.051093142251,2102,2025-06-27,2025-02-05,S2,0.834477305271544,243,223,35,90+,47.2907519625648,53485.8404696608
2025-03-19,P025,Product_P025,Topical,South,WH2,81c9e8c9,941,25.8373192410683,13,36.145575555542,372.030725689429,1732,2025-09-15,2025-01-24,S5,0.863669753657741,118,196,3,0-30,26.3516289892191,24796.8828788551
2025-03-19,P046,Product_P046,Capsule,South,WH2,171aff1a,1162,9.97511707020047,9,26.5902420169072,116.366295648711,2066,2025-09-02,2025-02-07,S12,0.891344933292405,241,395,-49,0-30,8.08666882136297,9396.70917042377
2025-03-19,P033,Product_P033,Injection,East,WH1,1b540d59,1664,8.34289110867942,14,30.1372527560783,146.93772827759,2285,2025-09-06,2024-12-20,S14,0.84003378537208,373,75,12,90+,43.9681719237057,73163.0380810462
2025-03-19,P035,Product_P035,Injection,North,WH2,1168977,1883,33.9345601231415,10,84.3755824603051,423.72118369172,2378,2025-10-13,2025-02-19,S10,0.821197439632387,424,60,4,90+,16.4360169075199,30949.0198368599
2025-03-19,P009,Product_P009,Topical,South,WH2,22f77cd4,1569,17.2071560728217,8,43.9082601221673,181.565508704741,2445,2026-02-09,2025-03-06,S18,0.921184949734752,99,86,-34,90+,16.3693845496078,25683.5643583346
2025-03-19,P037,Product_P037,Injection,East,WH2,b81afd6c,57,35.7770286170846,12,178.420042001394,607.744385406409,613,2026-03-03,2025-03-01,S5,0.797779184821952,12,100,-24,60-90,20.5506529168421,1171.38721626
2025-03-19,P002,Product_P002,Tablet,West,WH2,53503429,359,24.593749565704,17,156.395940032541,574.489682649508,622,2025-12-26,2025-03-14,S16,0.710794578675925,22,331,6,60-90,6.24891846930624,2243.36173048094
2025-03-20,P021,Product_P021,Syrup,North,WH1,3e748a35,646,16.1423138184011,14,111.359926327863,337.352319785479,880,2025-11-24,2025-03-19,S5,0.839369452148657,415,296,-9,60-90,49.3262429671223,31864.752956761
2025-03-20,P040,Product_P040,Syrup,West,WH2,8331ae8a,1766,38.2391850956388,9,152.553847625761,496.70651348651,2020,2025-10-17,2025-02-27,S9,0.861784131601966,398,374,15,30-60,29.0600511658582,51320.0503589057
2025-03-20,P043,Product_P043,Injection,East,WH1,12348dd1,1276,16.6711940532415,12,26.7888474157644,226.843176054662,1616,2026-03-04,2025-02-24,S16,0.791591133594386,344,68,34,0-30,13.3985456330749,17096.5442278035
2025-03-20,P040,Product_P040,Topical,West,WH2,81033c2b,1808,1.95693473454903,12,3.26054008406942,26.7437568986578,2688,2026-03-17,2025-03-12,S6,0.929472600388366,234,279,22,90+,17.1526783406385,31012.0424398744
2025-03-20,P035,Product_P035,Topical,West,WH1,2eff538e,620,43.6311038322694,19,303.867146501346,1132.85811931447,1125,2025-08-10,2025-02-25,S5,0.733791973772319,208,54,-24,60-90,11.2570862057275,6979.39344755104
2025-03-20,P002,Product_P002,Injection,South,WH1,ec79cd1d,82,3.86548391717966,12,13.1338169935888,59.5196239997447,323,2025-09-21,2025-02-20,S5,0.851275077011289,111,132,-36,90+,1.76379165399283,144.630915627412
2025-03-20,P026,Product_P026,Topical,East,WH1,c2daaade,666,29.4977989150738,9,71.4573522541674,336.937542489832,1526,2025-06-17,2024-12-25,S7,0.767956219670142,254,6,32,0-30,42.4794570619846,28291.3184032817
2025-03-20,P013,Product_P013,Capsule,South,WH3,a933b91a,1342,11.3967443003365,19,55.1730338910013,271.711175597395,2152,2025-10-28,2024-12-12,S3,0.839283757739257,142,202,-33,90+,9.05268946018512,12148.7092555684
2025-03-20,P006,Product_P006,Capsule,East,WH2,4f81d4ad,608,4.9055322328275,19,15.22429010091,108.429402524632,1353,2026-02-12,2024-12-16,S15,0.882904836306392,431,326,33,30-60,21.9353284684185,13336.6797087985
2025-03-20,P043,Product_P043,Injection,East,WH2,24e3dc78,437,1.81859850366673,5,4.53493524624156,13.6279277645752,1405,2025-08-02,2024-12-19,S15,0.73954260058212,406,244,15,90+,25.091395151373,10964.93968115
2025-03-20,P009,Product_P009,Capsule,South,WH2,1a529412,1988,39.0056204965979,12,154.386664218648,622.454110177822,2891,2025-06-01,2025-02-20,S16,0.951599462360863,231,60,-47,90+,35.3957350891007,70366.7213571323
2025-03-20,P031,Product_P031,Capsule,East,WH1,d5620f9b,1546,15.2019376566024,6,42.2255565033334,133.437182442948,2269,2025-06-02,2025-02-15,S13,0.790053575109182,247,20,-10,0-30,30.655646917423,47393.630134336
2025-03-20,P003,Product_P003,Tablet,West,WH3,b912a05c,1548,36.4098663984162,7,93.1787906853601,348.047855474273,2388,2025-12-04,2024-12-26,S2,0.749440610529861,50,214,-50,90+,9.45405333366833,14634.8745605186
2025-03-20,P032,Product_P032,Capsule,South,WH1,cf812d2e,1946,40.6873054484922,6,58.7923204552108,302.916153146164,2186,2025-12-13,2025-03-18,S4,0.787629344473919,359,73,25,90+,34.821928074493,67763.4720329634
2025-03-20,P017,Product_P017,Tablet,North,WH2,f0cfabd4,1369,9.12934717073378,13,42.6075646223676,161.289077841907,1872,2025-08-11,2025-02-25,S7,0.937754862000463,273,28,24,0-30,15.9504948442421,21836.2274417674
2025-03-21,P034,Product_P034,Topical,South,WH3,2f2a201d,1360,39.0906315934077,13,122.439728717175,630.617939431475,2158,2025-05-11,2024-12-30,S17,0.74738062237472,445,277,-40,60-90,30.1412552994491,40992.1072072508
2025-03-21,P041,Product_P041,Capsule,East,WH1,103fbffb,453,18.6340226043579,6,44.7890659087419,156.593201534889,1040,2025-12-27,2025-02-04,S11,0.954293182613209,68,312,-40,0-30,37.8359145366737,17139.6692851132
2025-03-21,P019,Product_P019,Topical,West,WH2,a8517d4a,405,35.3157764630468,6,37.06619187965,248.960850657931,847,2026-01-21,2024-12-27,S1,0.962869668249273,217,74,24,60-90,35.8743579946346,14529.114987827
2025-03-21,P037,Product_P037,Topical,East,WH1,1541a033,1035,39.0487654558669,14,217.296793567492,763.979509949628,1666,2025-07-11,2025-02-03,S17,0.797784431502263,140,123,-38,90+,14.5065672818716,15014.2971367371
2025-03-21,P019,Product_P019,Tablet,West,WH3,c052c33d,975,21.1556987303361,6,27.2918769209561,154.226069302972,1710,2025-06-07,2024-11-26,S11,0.730538310146876,67,89,-46,90+,3.17925532212937,3099.77393907614
2025-03-21,P014,Product_P014,Capsule,East,WH2,2cb7ade0,1351,40.4225482496025,9,146.165400177919,509.968334424342,1852,2025-07-01,2024-11-24,S9,0.799624553928633,397,52,33,0-30,27.011959552587,36493.157355545
2025-03-21,P047,Product_P047,Topical,East,WH1,3cb3f4fd,331,35.7315086005502,17,158.979189115232,766.414835324584,1142,2025-05-05,2025-02-24,S6,0.859136532984391,316,17,44,0-30,10.3607384102438,3429.40441379069
2025-03-21,P037,Product_P037,Injection,South,WH1,4359fb28,278,45.2124691482807,18,351.406998164702,1165.23144283376,909,2025-09-22,2025-03-15,S10,0.897619304074748,12,212,-18,90+,8.31575875803351,2311.78093473332
2025-03-21,P005,Product_P005,Topical,South,WH2,531930ad,116,11.1351077994149,14,50.3636768623623,206.255186054171,925,2025-09-28,2024-12-28,S10,0.894347147486392,147,5,6,90+,15.4283877449517,1789.6929784144
2025-03-21,P041,Product_P041,Tablet,East,WH3,57c62bfe,1156,43.2675609650952,7,97.6668351892175,400.539761944884,1953,2026-01-15,2024-12-24,S4,0.731756792350847,165,38,1,90+,28.0428618354581,32417.5482817896
2025-03-21,P029,Product_P029,Topical,South,WH3,eef9687c,1764,26.4887906930275,10,35.6023794506835,300.490286380959,2201,2025-09-15,2025-03-05,S3,0.964833215730227,255,66,26,90+,22.1596208022966,39089.5710952512
2025-03-21,P007,Product_P007,Topical,West,WH2,62d5065d,1204,5.62188073593684,8,16.8877150407133,61.862760928208,2128,2025-08-26,2024-11-27,S2,0.970786814222422,269,162,8,0-30,29.0328669764626,34955.571839661
2025-03-21,P046,Product_P046,Tablet,West,WH2,85a25914,1480,18.6919252156316,13,37.8719299537241,280.866957756934,2040,2025-12-28,2025-01-27,S13,0.758366444655659,368,386,7,30-60,39.1492175356654,57940.8419527848
2025-03-21,P047,Product_P047,Topical,South,WH1,8a266d63,1539,28.3561485754334,19,241.29709448573,780.063917418965,2247,2025-08-15,2025-01-15,S16,0.777593450693637,230,42,-47,30-60,10.314610394716,15874.1853974679
2025-03-21,P016,Product_P016,Tablet,South,WH1,f6df49fb,1293,44.9445391252604,5,67.0909435180893,291.813639144391,2079,2025-05-18,2024-12-30,S15,0.814273124004757,321,114,-11,90+,34.4266648512758,44513.6776526995
2025-03-21,P014,Product_P014,Syrup,East,WH1,8d741c93,166,25.8588833098667,13,134.015924132266,470.181407160532,682,2025-10-19,2025-01-12,S2,0.946543644336086,361,387,22,60-90,18.961524273703,3147.6130294347
2025-03-22,P012,Product_P012,Capsule,West,WH1,0c8055cf,1503,37.6614925953229,12,162.451318193674,614.389229337549,2035,2025-07-12,2025-01-04,S5,0.774440295421158,393,87,30,90+,23.0064116023974,34578.6366384032
2025-03-22,P001,Product_P001,Injection,North,WH2,1414f8f3,959,36.1686654954755,15,257.607266494109,800.137248926242,1706,2025-12-26,2025-03-02,S9,0.913357885660432,401,245,48,0-30,16.8028032604032,16113.8883267266
2025-03-22,P030,Product_P030,Topical,North,WH3,a14d107a,1514,44.6065120422368,14,107.298541533395,731.78971012471,2346,2026-02-01,2024-11-23,S17,0.941305612127441,121,224,-47,90+,40.1883723485692,60845.1957357338
2025-03-22,P038,Product_P038,Topical,East,WH3,7233b280,1704,41.6735818120733,19,109.322273934608,901.120328364001,1960,2025-06-01,2025-01-29,S12,0.729265635230782,415,336,3,90+,38.550940538986,65690.8026784321
2025-03-22,P018,Product_P018,Syrup,South,WH3,d826d4a8,1872,30.5202098950161,19,207.168458844909,787.052446850216,2158,2026-02-12,2025-02-14,S16,0.842185606110407,151,155,-14,0-30,18.4523874496519,34542.8693057483
2025-03-22,P037,Product_P037,Syrup,West,WH3,2440b252,223,41.0550262093387,16,124.593544120571,781.473963469991,1090,2025-10-28,2025-03-19,S13,0.797082239144947,487,57,-12,0-30,18.4159979948895,4106.76755286036
2025-03-22,P022,Product_P022,Capsule,West,WH3,5648fba7,486,49.8027288672179,8,59.4266543246137,457.848485262357,1450,2025-08-09,2024-11-30,S10,0.823081556158616,287,151,-48,90+,31.2543826146134,15189.6299507021
2025-03-22,P040,Product_P040,Tablet,East,WH1,d01699f3,1813,43.3020021819195,17,282.301460740742,1018.43549783337,2751,2026-01-20,2024-12-18,S7,0.914079248046114,156,59,5,90+,49.895484220765,90460.512892247
2025-03-22,P025,Product_P025,Tablet,South,WH2,4837e24d,1979,42.7548061127184,15,68.6349873848192,709.957079075594,2452,2026-01-06,2024-12-02,S8,0.936454981006642,11,72,-29,30-60,29.319902577307,58024.0872004905
2025-03-22,P004,Product_P004,Capsule,East,WH2,8059199,58,49.0520553865644,13,171.183112651791,808.859832677128,899,2026-01-11,2025-01-07,S7,0.811724901230816,387,217,-23,90+,40.9157275343711,2373.11219699353
2025-03-22,P023,Product_P023,Topical,North,WH3,07e464b4,460,1.42528283819788,9,5.70301460848703,18.530560152268,1058,2025-09-23,2025-01-15,S4,0.704564777223848,194,102,21,90+,10.5060889063454,4832.8008969189
2025-03-22,P041,Product_P041,Injection,West,WH1,b129bb22,1058,6.7310537709779,13,37.7547591537103,125.258458176423,1272,2025-08-04,2024-12-23,S10,0.823166966236249,196,279,-32,90+,32.3616965731644,34238.6749744079
2025-03-22,P009,Product_P009,Capsule,North,WH3,a09799f9,645,31.5315632383814,18,111.214763073632,678.782901364497,876,2025-05-16,2025-03-08,S17,0.763537498583033,229,52,7,90+,2.28570065033413,1474.27691946551
2025-03-22,P036,Product_P036,Topical,East,WH3,1d7a0eba,1903,5.03668134904264,6,10.552563148176,40.7726512424318,2631,2025-05-04,2025-03-16,S15,0.759567835873945,402,0,-20,90+,6.12174366998487,11649.6782039812
2025-03-22,P027,Product_P027,Capsule,West,WH1,f051a711,992,28.0328612593133,15,51.9554870053611,472.448405895061,1752,2026-03-02,2024-12-19,S16,0.83839956369459,113,174,-36,60-90,28.1565210506253,27931.2688822203
2025-03-22,P020,Product_P020,Tablet,East,WH1,7839e627,1686,4.98821084287995,17,17.5299964979441,102.329580826903,2341,2026-01-14,2024-12-25,S8,0.891641076572845,280,224,22,90+,17.7635408657056,29949.3298995796
2025-03-22,P039,Product_P039,Tablet,West,WH1,2dacaee6,936,32.9281017915759,13,73.2355863794128,501.300909669899,1333,2026-01-21,2025-02-07,S16,0.757834368908147,41,188,-47,90+,44.9067776874013,42032.7439154076
2025-03-22,P001,Product_P001,Topical,South,WH2,5c682eaf,1283,18.8837424004259,15,96.4348905378832,379.691026544271,1763,2025-10-29,2025-02-07,S8,0.831025792739167,34,46,-26,90+,3.30074792238767,4234.85958442339
2025-03-22,P047,Product_P047,Syrup,West,WH1,e844740a,1366,23.0369905524287,13,31.0013755039643,330.482252685538,1906,2025-05-15,2025-02-12,S5,0.886962048321824,491,3,-10,30-60,3.22750205392884,4408.7678056668
2025-03-22,P014,Product_P014,Syrup,North,WH3,c4067492,1295,24.1517662431977,10,28.9523725827837,270.470035014761,1690,2025-08-25,2024-12-20,S7,0.766647921952263,8,249,21,60-90,15.3266255230479,19847.9800523471
2025-03-22,P022,Product_P022,Topical,East,WH2,1e1c7ba4,837,21.0408620850661,13,59.2736839251095,332.804891030969,1806,2025-08-29,2025-03-16,S17,0.862257503696825,114,388,38,90+,19.0276359529875,15926.1312926505
2025-03-23,P025,Product_P025,Tablet,South,WH3,fad9259a,470,12.7208020172972,9,28.1577928500497,142.645011005725,1032,2025-09-06,2025-01-02,S1,0.872878102557196,295,177,-50,90+,10.6153702647332,4989.22402442459
2025-03-23,P004,Product_P004,Capsule,West,WH2,ea810e46,971,18.917152555981,5,36.2361956347243,130.821958414629,1672,2025-09-17,2025-03-11,S13,0.851687663602185,416,389,-26,90+,26.8961515947668,26116.1631985185
2025-03-23,P026,Product_P026,Injection,South,WH3,a78f56bd,1280,35.4581834282099,8,91.6968739239128,375.362341349592,1573,2026-03-11,2025-03-01,S3,0.934052955315032,128,186,17,90+,19.9603466463398,25549.243707315
2025-03-23,P048,Product_P048,Syrup,East,WH1,7de3cb63,916,2.55014524343369,6,5.12712790980243,20.4279993704045,1334,2026-03-06,2025-02-23,S2,0.884963657632947,404,161,-25,30-60,1.28450678455289,1176.60821465045
2025-03-23,P017,Product_P017,Capsule,West,WH3,1befa602,819,17.3028675146863,17,105.514972692665,399.663720442332,1605,2025-07-22,2025-01-21,S2,0.989609636396574,419,129,38,60-90,18.3266585355878,15009.5333406464
2025-03-23,P010,Product_P010,Topical,East,WH3,42bbf5ee,976,12.4738762649817,11,50.0048831917583,187.217522106557,1867,2025-07-30,2025-03-04,S9,0.71492794837947,17,125,32,0-30,48.7745327981662,47603.9440110102
2025-03-23,P050,Product_P050,Injection,East,WH3,f3ee1129,1515,24.9404761037772,10,44.3967395418965,293.801500579669,1816,2025-12-28,2025-02-28,S5,0.821924397280731,166,139,43,60-90,24.8858621284669,37702.0811246274
2025-03-23,P005,Product_P005,Syrup,West,WH1,56186498,1075,45.1166346885863,16,112.435323751373,834.301478768755,1564,2025-12-14,2025-03-03,S11,0.875268499698759,424,358,-45,30-60,49.5352406570604,53250.3837063399
2025-03-23,P014,Product_P014,Topical,West,WH1,86550273,1060,21.0217988560655,7,49.8631552453398,197.015747237798,1727,2025-11-11,2024-12-29,S3,0.723621722272976,99,272,-36,90+,8.29130324929437,8788.78144425203
2025-03-23,P038,Product_P038,Syrup,West,WH3,c9d70243,1200,46.201350155268,16,230.145324699059,969.366927183347,1503,2025-12-13,2024-12-21,S9,0.950291459591266,254,84,-16,90+,3.89783118876402,4677.39742651682
2025-03-24,P025,Product_P025,Injection,East,WH1,69a1e891,726,7.64998977304926,16,14.2708350092311,136.670671378019,1542,2026-02-13,2024-12-15,S5,0.769216940993571,202,361,-40,90+,9.77302068408736,7095.21301664742
2025-03-24,P016,Product_P016,Syrup,West,WH1,c0798393,620,46.5846909562317,11,103.211649103068,615.643249621617,1358,2025-09-29,2025-03-08,S11,0.736541852123765,40,19,20,30-60,42.3857176482514,26279.1449419159
2025-03-24,P039,Product_P039,Topical,North,WH3,a733ea2a,530,4.69030384939936,5,9.80974430838755,33.2612635553843,835,2025-11-14,2024-11-26,S3,0.761877345575035,48,398,32,30-60,34.7047570670655,18393.5212455447
2025-03-24,P015,Product_P015,Topical,North,WH1,f271c5f5,1860,5.37500904697886,17,31.6332335827397,123.00838738138,2826,2025-09-19,2025-03-12,S18,0.80060486290756,156,79,49,0-30,46.6580850688339,86784.0382280311
2025-03-24,P050,Product_P050,Tablet,West,WH1,a7689dd2,669,42.9814304894337,10,157.96837818907,587.782683083407,1268,2025-08-06,2025-01-02,S14,0.985789707665764,217,305,-15,90+,12.7156742563441,8506.78607749423
2025-03-24,P039,Product_P039,Topical,East,WH2,490066df,1745,23.2752092407813,8,65.4707676518195,251.67244157807,2577,2025-11-24,2024-12-18,S13,0.986390610369854,396,317,-37,90+,47.6914930313581,83221.6553397199
2025-03-24,P012,Product_P012,Syrup,East,WH2,c5fd8080,704,21.6068813568825,11,77.6489266728132,315.324621598521,1058,2025-08-01,2025-01-24,S11,0.813699735385188,215,162,44,90+,38.6928765795974,27239.7851120365
2025-03-24,P039,Product_P039,Injection,West,WH3,5b5fc139,1961,42.0883223000823,16,252.242825960396,925.655982761713,2789,2025-05-07,2024-12-13,S19,0.701889731550644,452,184,-31,60-90,47.200980210521,92561.1221928317
2025-03-24,P036,Product_P036,Injection,West,WH1,06d9a8f3,1154,40.1895233815452,15,140.403141209267,743.245991932446,1902,2025-08-11,2025-02-28,S18,0.827050388997797,278,362,-27,90+,14.9385967741351,17239.1406773519
2025-03-24,P038,Product_P038,Syrup,South,WH2,3a89c008,1248,26.4925236460579,10,66.2250723885682,331.150308849148,1552,2025-06-05,2025-02-21,S4,0.897570773791292,60,304,-21,90+,35.9100874708869,44815.7891636668
2025-03-24,P015,Product_P015,Tablet,North,WH2,aa55ae69,65,29.2132697264446,7,78.8625024857861,283.355390570898,509,2025-06-18,2025-02-09,S12,0.806935987451831,394,256,7,0-30,38.3019497800244,2489.62673570159
2025-03-24,P030,Product_P030,Injection,East,WH3,b2ef2da0,201,29.7109242546878,14,117.91834141268,533.871280978309,862,2025-11-05,2025-02-08,S6,0.80974704553405,38,283,-49,90+,23.3742346365864,4698.22116195387
2025-03-24,P007,Product_P007,Topical,West,WH3,078d0005,1517,32.5297626621977,7,50.4532166905476,278.161555325932,2066,2026-01-05,2025-03-08,S11,0.794670338107897,130,20,27,60-90,42.5654554326942,64571.7958913971
2025-03-24,P041,Product_P041,Capsule,West,WH3,ab0befc4,491,31.2300177643543,14,61.9740638933969,499.194312594358,1263,2025-12-03,2024-12-30,S16,0.928886269127473,224,341,19,30-60,21.2628964501961,10440.0821570463
2025-03-24,P010,Product_P010,Tablet,West,WH1,341d86cf,1619,43.016890303963,14,135.640030007618,737.8764942631,2416,2025-09-26,2025-03-09,S11,0.744647327615853,157,184,-21,60-90,26.5884703017585,43046.733418547
2025-03-24,P049,Product_P049,Topical,North,WH2,13973f1c,171,19.2097533034817,16,151.670992183121,459.027045038829,1090,2025-07-27,2025-02-19,S3,0.960513385710497,473,299,30,90+,29.673094138664,5074.09909771155
2025-03-25,P046,Product_P046,Tablet,North,WH1,a3cb8a0a,1187,2.17548096649652,18,5.19282534281774,44.3514827397551,1735,2025-09-01,2024-11-26,S14,0.808953224582404,66,49,-3,0-30,11.2936728827138,13405.5897117813
2025-03-25,P027,Product_P027,Capsule,West,WH3,838e47f2,154,25.9337306172442,17,117.763228528535,558.636649021686,1004,2025-10-07,2025-03-07,S7,0.72268956880594,132,337,-15,60-90,32.7588660203733,5044.86536713749
2025-03-25,P021,Product_P021,Tablet,North,WH1,e85c7adf,1970,14.142541015265,18,99.0973651289184,353.663103403688,2278,2025-09-05,2025-02-12,S3,0.88103633825907,200,116,25,30-60,10.893205516597,21459.6148676961
2025-03-25,P027,Product_P027,Syrup,North,WH2,15dfe87e,1671,21.0521521101208,19,125.724599975942,525.715490068237,2196,2025-11-30,2025-01-02,S17,0.843893920972763,105,267,15,90+,3.32721700943379,5559.77962276386
2025-03-25,P001,Product_P001,Tablet,West,WH1,0d29ac4f,762,44.679253395283,10,105.512149652834,552.304683605665,982,2025-12-12,2025-03-02,S7,0.825615883610687,297,159,-1,30-60,13.1346597352371,10008.6107182507
2025-03-25,P024,Product_P024,Topical,East,WH3,720ee79b,386,20.0768721645995,13,94.8478325651804,355.847170704974,1024,2026-01-20,2025-02-10,S17,0.951940222151053,226,23,-25,30-60,3.76430102558134,1453.0201958744
2025-03-25,P019,Product_P019,Injection,East,WH1,85e11532,1295,29.3239654698112,18,211.111493584043,738.942872040645,1978,2025-04-28,2025-02-25,S19,0.839049860565392,416,304,-10,60-90,10.6464903995296,13787.2050673908
2025-03-25,P043,Product_P043,Capsule,North,WH1,3e344dca,430,13.3250381303338,16,75.1528501205893,288.35346020593,907,2026-03-06,2025-02-10,S6,0.76684428009426,430,46,21,30-60,3.19285874048657,1372.92925840923
2025-03-25,P039,Product_P039,Topical,East,WH1,e7c2ed6b,1016,32.1512285189792,8,46.6871389165661,303.896967068399,1683,2025-04-24,2025-01-05,S13,0.780203795600531,240,57,22,90+,45.6249929902449,46354.9928780888
2025-03-25,P013,Product_P013,Injection,West,WH3,d57a6ad3,1346,32.2339953423882,17,61.073608893856,609.051529714455,2118,2026-03-10,2025-02-01,S5,0.868218691655473,4,356,36,90+,19.8488606150743,26716.56638789
2025-03-25,P016,Product_P016,Tablet,South,WH1,c7b355b1,780,42.6089904370374,19,399.028299708695,1208.59911801241,1662,2025-05-23,2025-02-28,S17,0.888731171098823,207,307,12,90+,46.2334836476881,36062.1172451967
2025-03-25,P045,Product_P045,Capsule,North,WH2,b3bba6cf,1736,39.8029217573452,13,113.341980396399,630.779963241886,2643,2026-01-16,2024-12-28,S14,0.831083696541253,160,57,-16,90+,24.899931768978,43226.2815509457
2025-03-25,P044,Product_P044,Capsule,South,WH1,3696fa1e,1856,20.17811129703,8,32.6030862271906,194.02797660343,2322,2026-01-30,2025-02-06,S19,0.903369165555749,311,17,-46,90+,14.783444980884,27438.0738845207
2025-03-25,P038,Product_P038,Syrup,East,WH2,ae1712cf,1958,5.4942611507177,18,23.6220939657662,122.518794678685,2567,2026-03-10,2025-01-05,S16,0.825420182577838,132,371,21,0-30,31.4937557523674,61664.7737631353
2025-03-25,P043,Product_P043,Injection,South,WH1,e08b1936,721,22.3135974157533,17,84.2327249185407,463.563880986347,1111,2025-09-28,2025-01-22,S1,0.884569058076139,448,35,-45,30-60,31.1410411929292,22452.690700102
2025-03-25,P013,Product_P013,Syrup,East,WH2,191d5306,672,41.5219625467175,19,212.774736446819,1001.69202483445,1396,2026-02-11,2024-11-29,S12,0.965197780742611,25,167,-19,90+,23.5355371758029,15815.8809821395
2025-03-25,P027,Product_P027,Injection,North,WH3,c3cc603d,1218,2.12447304255729,13,12.9027794622056,40.5209290154504,1951,2025-10-26,2024-12-04,S16,0.726962260899282,432,376,34,90+,31.3124625849947,38138.5794285236
2025-03-26,P046,Product_P046,Capsule,North,WH3,c760318c,1425,30.3915018984592,14,142.16691859828,567.647945176709,2405,2025-12-31,2025-03-10,S16,0.84003852223834,424,358,35,90+,2.96661747131219,4227.42989661987
2025-03-26,P048,Product_P048,Topical,North,WH2,af0cce64,188,43.5608679364891,16,171.179868758901,868.153755742726,1063,2025-08-28,2025-01-03,S13,0.710333479589522,307,223,28,30-60,48.0732630599449,9037.77345526964
2025-03-26,P023,Product_P023,Syrup,North,WH2,7b9c65c7,795,33.3757195373095,11,125.774403701365,492.90731861177,1251,2025-08-28,2025-01-23,S17,0.841538113374907,363,274,-37,60-90,12.8523477511566,10217.6164621695
2025-03-26,P001,Product_P001,Capsule,South,WH3,d765d198,1743,8.17976516928707,15,19.7219101211732,142.418387660479,2654,2025-06-22,2025-03-24,S5,0.771088327802009,338,164,33,90+,48.3931577786788,84349.2740082372
2025-03-26,P007,Product_P007,Tablet,North,WH2,e90926b7,234,44.5972098352906,11,162.116805509824,652.68611369802,743,2025-09-28,2025-01-03,S4,0.825575254312603,50,283,22,60-90,5.48969774046527,1284.58927126887
2025-03-26,P030,Product_P030,Topical,North,WH1,8b8381de,1438,30.8603924081798,10,147.405108605778,456.009032687576,1736,2025-10-11,2025-01-24,S10,0.705630512364204,350,167,37,90+,10.8977572009686,15670.9748549928
2025-03-26,P050,Product_P050,Injection,North,WH2,0e0f56e9,1720,30.5496591286916,16,168.864316509707,657.658862568773,2112,2025-10-21,2024-12-18,S6,0.901904355351411,463,162,48,90+,12.1492802320258,20896.7619990844
2025-03-26,P042,Product_P042,Syrup,East,WH2,23ad042d,1063,19.9051941548273,14,58.5167128884563,337.189431056038,1901,2025-10-24,2024-11-28,S9,0.743210668401017,278,142,41,90+,48.2370154249042,51275.9473966731
2025-03-26,P040,Product_P040,Capsule,North,WH1,c44f3945,894,48.3122972024382,18,102.720864874614,972.342214518501,1330,2025-06-16,2025-03-07,S9,0.946180680249354,323,115,-41,60-90,29.3307456014685,26221.6865677129
2025-03-26,P029,Product_P029,Topical,South,WH3,44a3d431,225,7.39809320854536,12,10.1857829303016,98.9629014328459,865,2026-02-02,2025-02-27,S14,0.962331394597419,469,37,-33,90+,44.4514186070556,10001.5691865875
2025-03-26,P005,Product_P005,Injection,North,WH1,8b22c5d6,1681,20.2910037164779,18,84.0526493116634,449.290716208266,2399,2026-02-19,2025-03-11,S5,0.89313002930904,155,136,-39,90+,15.9358435961073,26788.1530850564
2025-03-26,P026,Product_P026,Capsule,South,WH1,f51fcc98,135,10.4931870617874,12,30.5656542781738,156.483899019622,492,2026-01-31,2025-03-03,S15,0.756432866918828,178,328,-1,30-60,40.1095222436745,5414.78550289606
2025-03-26,P033,Product_P033,Syrup,North,WH2,1425428a,1028,8.56855766711982,10,33.1093743582298,118.794951029428,1609,2025-11-22,2025-01-08,S18,0.913567496212848,343,387,16,90+,1.53387817824181,1576.82676723258
2025-03-26,P047,Product_P047,Tablet,East,WH1,acdcc978,220,41.1248833515081,17,332.899111809486,1032.02212878512,575,2025-12-16,2025-01-22,S19,0.823437436561972,24,120,48,60-90,43.7715046480555,9629.7310225722
