date,product,region,seasonality_factor,promotion,stockout,shock_event,units_sold,price_per_unit,revenue
2024-09-24,Product_9,West,1.0,0,0,0,241,105.42,25406.22
2025-01-10,Product_10,East,1.3,0,0,0,153,221.96,33959.880000000005
2024-06-02,Product_2,North,1.0,0,0,0,260,425.0,110500.0
2026-01-22,Product_3,West,1.3,0,0,0,341,206.52,70423.32
2026-01-26,Product_10,South,1.3,0,0,0,140,65.41,9157.4
2024-09-03,Product_2,West,1.0,0,0,0,237,173.43,41102.91
2025-07-13,Product_3,North,1.0,1,0,0,558,495.48,276477.84
2024-05-19,Product_6,North,1.0,0,0,1,561,354.5,198874.5
2024-06-23,Product_9,North,1.0,0,0,0,160,455.38,72860.8
2025-03-27,Product_9,North,1.0,0,0,0,111,398.69,44254.59
2026-02-18,Product_7,North,1.3,1,1,0,175,292.87,51252.25
2024-08-26,Product_3,South,1.0,0,0,0,177,116.91,20693.07
2025-12-21,Product_4,East,1.3,1,0,0,801,206.89,165718.88999999998
2025-03-08,Product_6,North,1.0,0,0,1,419,312.68,131012.92
2025-07-20,Product_5,North,1.0,0,0,0,117,441.78,51688.259999999995
2024-06-02,Product_2,West,1.0,1,0,0,158,170.9,27002.2
2026-03-02,Product_6,South,1.0,0,0,0,266,104.55,27810.3
2025-03-26,Product_3,South,1.0,0,0,1,780,301.47,235146.60000000003
2025-10-13,Product_8,East,1.0,0,1,0,69,129.43,8930.67
2025-02-21,Product_2,South,1.3,1,0,0,248,324.66,80515.68000000001
2024-08-19,Product_1,West,1.0,0,0,0,232,168.58,39110.560000000005
2024-11-01,Product_9,West,1.3,0,0,0,81,153.93,12468.33
2025-06-09,Product_3,East,1.0,0,0,0,226,229.63,51896.38
2026-03-24,Product_1,West,1.0,0,0,0,260,316.94,82404.4
2025-02-12,Product_7,North,1.3,1,0,0,489,295.39,144445.71
2024-05-02,Product_10,North,1.0,0,0,0,149,160.13,23859.37
2026-01-30,Product_5,West,1.3,0,0,0,72,451.0,32472.0
2025-01-10,Product_5,East,1.3,1,0,0,245,99.45,24365.25
2025-01-30,Product_1,South,1.3,0,1,0,101,67.76,6843.76
2025-06-03,Product_9,East,1.0,0,0,0,98,321.22,31479.56
2025-07-21,Product_7,South,1.0,0,0,0,266,105.53,28070.98
2025-01-11,Product_8,West,1.3,0,0,0,250,277.2,69300.0
2024-08-22,Product_9,West,1.0,0,0,0,160,478.3,76528.0
2025-05-29,Product_6,North,1.0,0,0,0,295,364.36,107486.2
2024-04-19,Product_5,South,1.0,0,0,0,281,327.86,92128.66
2024-04-18,Product_6,East,1.0,0,0,0,228,308.66,70374.48000000001
2025-11-11,Product_2,West,1.3,1,0,0,346,130.79,45253.34
2025-04-06,Product_4,East,1.0,0,0,0,259,244.69,63374.71
2024-09-22,Product_3,North,1.0,0,0,0,269,204.14,54913.659999999996
2024-10-11,Product_7,South,1.0,0,0,0,129,478.88,61775.52
2025-08-15,Product_9,South,1.0,1,0,0,729,159.04,115940.15999999999
2024-07-22,Product_5,West,1.0,0,0,0,132,262.18,34607.76
2024-07-23,Product_6,South,1.0,0,0,0,91,472.14,42964.74
2024-11-08,Product_10,West,1.3,0,0,0,85,405.13,34436.05
2026-02-07,Product_2,North,1.3,0,0,0,312,484.03,151017.36
2026-01-04,Product_3,South,1.3,0,0,0,288,323.75,93240.0
2024-12-20,Product_3,West,1.3,0,0,0,330,200.2,66066.0
2024-05-25,Product_9,East,1.0,0,0,0,56,421.99,23631.440000000002
2026-01-03,Product_7,West,1.3,1,1,0,180,181.16,32608.8
2025-07-02,Product_8,South,1.0,0,0,0,59,124.15,7324.85
2024-09-09,Product_10,North,1.0,0,0,0,83,367.83,30529.89
2025-04-15,Product_9,South,1.0,0,0,0,85,337.53,28690.05
2024-06-26,Product_6,South,1.0,0,0,0,202,445.53,89997.06
2024-05-25,Product_4,West,1.0,0,0,0,55,482.87,26557.85
2025-07-20,Product_1,East,1.0,0,0,0,201,435.74,87583.74
2024-09-25,Product_8,South,1.0,0,0,0,195,77.01,15016.95
2025-04-26,Product_7,East,1.0,0,0,0,264,349.03,92143.92
2025-03-15,Product_2,West,1.0,0,0,0,183,403.13,73772.79
2024-04-08,Product_8,East,1.0,0,0,0,78,491.87,38365.86
2025-02-07,Product_5,West,1.3,0,0,0,227,218.6,49622.2
2025-06-17,Product_7,North,1.0,0,0,0,202,126.45,25542.9
2025-02-22,Product_4,East,1.3,0,0,0,301,433.82,130579.81999999999
2024-05-24,Product_5,East,1.0,0,0,0,130,192.86,25071.800000000003
2024-11-25,Product_8,North,1.3,0,1,0,86,319.19,27450.34
2024-11-15,Product_1,East,1.3,1,0,0,632,225.45,142484.4
2025-10-31,Product_1,North,1.0,0,1,0,37,231.05,8548.85
2024-05-21,Product_4,South,1.0,0,0,0,75,379.61,28470.75
2025-11-30,Product_3,West,1.3,0,1,0,68,212.66,14460.88
2025-11-25,Product_10,North,1.3,0,0,0,213,361.88,77080.44
2024-12-20,Product_2,East,1.3,0,0,0,227,56.45,12814.150000000001
2025-05-23,Product_3,North,1.0,1,0,0,597,196.09,117065.73
2024-07-05,Product_1,East,1.0,0,0,1,213,193.57,41230.409999999996
2024-06-27,Product_1,South,1.0,1,0,0,401,386.98,155178.98
2024-06-17,Product_6,North,1.0,1,0,1,702,191.55,134468.1
2025-01-13,Product_5,South,1.3,0,0,0,279,335.0,93465.0
2024-07-29,Product_8,West,1.0,0,0,0,238,359.84,85641.92
2025-08-04,Product_2,East,1.0,0,0,0,127,346.29,43978.83
2025-06-26,Product_4,East,1.0,0,1,0,68,321.48,21860.64
2025-08-13,Product_8,South,1.0,1,0,0,309,236.13,72964.17
2024-09-12,Product_6,West,1.0,0,1,0,67,217.99,14605.33
2024-09-29,Product_1,North,1.0,1,1,0,48,304.06,14594.880000000001
2025-07-13,Product_4,North,1.0,0,0,0,103,78.67,8103.01
2024-04-07,Product_1,East,1.0,1,0,0,565,444.12,250927.8
2025-02-24,Product_2,South,1.3,1,0,0,419,421.39,176562.41
2026-02-02,Product_5,South,1.3,0,0,0,352,205.87,72466.24
2024-08-29,Product_8,North,1.0,0,0,0,108,305.07,32947.56
2024-06-24,Product_8,West,1.0,0,0,1,401,469.5,188269.5
2024-08-25,Product_3,West,1.0,1,0,0,559,172.24,96282.16
2025-12-15,Product_4,North,1.3,1,0,0,211,384.1,81045.1
2025-04-16,Product_10,North,1.0,0,0,0,161,87.23,14044.03
2025-09-30,Product_6,South,1.0,0,0,0,273,285.52,77946.95999999999
2025-01-10,Product_10,West,1.3,0,0,0,341,447.79,152696.39
2026-03-01,Product_3,North,1.0,1,0,0,253,298.27,75462.31
2024-06-21,Product_2,North,1.0,0,0,0,120,327.31,39277.2
2025-08-27,Product_6,East,1.0,1,1,0,122,458.44,55929.68
2026-03-10,Product_5,North,1.0,0,0,0,158,371.91,58761.780000000006
2025-09-05,Product_10,North,1.0,0,0,0,178,363.14,64638.92
2025-04-21,Product_5,West,1.0,0,0,1,632,313.87,198365.84
2026-03-08,Product_10,South,1.0,0,1,0,72,334.84,24108.48
2025-07-15,Product_5,West,1.0,0,0,0,249,411.67,102505.83
2024-07-28,Product_10,South,1.0,0,0,0,105,490.65,51518.25
2025-05-01,Product_5,East,1.0,0,1,0,88,407.9,35895.2
2025-09-14,Product_3,North,1.0,0,0,0,245,368.39,90255.55
2024-12-17,Product_7,East,1.3,0,0,0,109,111.0,12099.0
2024-12-12,Product_6,South,1.3,0,0,0,223,417.69,93144.87
2024-11-12,Product_4,West,1.3,1,0,0,564,381.2,214996.8
2024-05-23,Product_2,West,1.0,0,0,0,295,396.69,117023.55
2025-08-13,Product_9,East,1.0,1,0,0,660,153.99,101633.40000000001
2025-08-19,Product_1,South,1.0,0,0,1,393,456.55,179424.15
2025-03-30,Product_4,East,1.0,0,0,0,56,93.78,5251.68
2025-01-05,Product_1,East,1.3,0,0,0,98,164.13,16084.74
2025-11-14,Product_6,North,1.3,0,0,0,65,348.36,22643.4
2026-03-15,Product_4,East,1.0,0,0,1,877,353.17,309730.09
2024-09-05,Product_5,North,1.0,0,0,0,257,191.0,49087.0
2025-12-23,Product_5,North,1.3,0,0,0,362,365.68,132376.16
2024-05-29,Product_9,West,1.0,0,0,0,248,224.57,55693.36
2026-03-28,Product_1,North,1.0,0,0,0,221,50.08,11067.68
2024-08-06,Product_2,North,1.0,0,0,0,136,123.17,16751.12
2026-03-22,Product_6,West,1.0,0,0,1,269,447.18,120291.42
2024-07-24,Product_5,East,1.0,0,0,0,172,150.21,25836.120000000003
2024-10-26,Product_7,South,1.0,0,0,0,124,100.81,12500.44
2025-09-08,Product_3,South,1.0,0,0,0,91,356.99,32486.09
2025-09-03,Product_3,South,1.0,0,0,0,166,248.32,41221.119999999995
2025-10-04,Product_10,East,1.0,1,0,0,492,408.47,200967.24000000002
2024-11-23,Product_2,North,1.3,1,0,0,736,437.65,322110.39999999997
2025-01-06,Product_3,South,1.3,0,1,0,43,430.69,18519.67
2025-03-25,Product_10,East,1.0,0,0,0,277,190.85,52865.45
2024-10-18,Product_1,North,1.0,0,0,0,214,277.5,59385.0
2025-01-03,Product_5,West,1.3,0,1,0,109,342.56,37339.04
2024-11-21,Product_5,South,1.3,0,0,0,306,194.89,59636.34
2025-08-07,Product_7,North,1.0,0,0,0,176,68.49,12054.24
2024-04-04,Product_4,South,1.0,0,0,0,258,273.05,70446.90000000001
2026-01-26,Product_3,South,1.3,0,0,0,358,55.77,19965.66
2025-06-16,Product_1,South,1.0,0,0,0,225,477.79,107502.75
2024-04-29,Product_8,North,1.0,0,0,1,602,408.51,245923.02
2024-07-18,Product_3,East,1.0,0,0,0,97,136.4,13230.800000000001
2025-12-01,Product_2,North,1.3,0,0,0,354,179.41,63511.14
2026-03-28,Product_4,South,1.0,0,0,0,52,492.28,25598.559999999998
2024-06-14,Product_3,North,1.0,0,1,0,49,218.1,10686.9
2024-08-24,Product_1,West,1.0,0,0,0,224,402.68,90200.32
2024-08-06,Product_3,East,1.0,0,0,0,239,251.07,60005.729999999996
2024-05-12,Product_2,North,1.0,0,0,0,148,438.84,64948.32
2025-03-22,Product_8,West,1.0,1,0,0,406,366.69,148876.13999999998
2024-05-11,Product_6,East,1.0,0,0,0,63,60.31,3799.53
2024-05-04,Product_9,West,1.0,1,0,0,521,182.48,95072.08
2024-04-17,Product_8,East,1.0,0,0,0,161,301.1,48477.100000000006
2026-02-06,Product_10,North,1.3,0,0,0,143,466.78,66749.54
2024-08-31,Product_3,West,1.0,0,0,0,208,95.91,19949.28
2025-04-13,Product_5,South,1.0,0,0,0,144,320.52,46154.88
2025-11-09,Product_7,West,1.3,0,1,0,25,185.98,4649.5
2025-11-20,Product_5,East,1.3,0,1,0,67,450.2,30163.399999999998
2025-12-20,Product_8,North,1.3,0,0,0,94,394.33,37067.02
2025-03-08,Product_5,East,1.0,1,0,0,386,216.37,83518.82
2024-04-27,Product_1,West,1.0,0,0,1,679,125.2,85010.8
2025-01-12,Product_5,West,1.3,0,0,0,170,55.17,9378.9
2026-01-06,Product_4,South,1.3,0,1,0,38,329.51,12521.38
2024-09-15,Product_6,North,1.0,0,0,0,295,232.76,68664.2
2025-12-01,Product_3,North,1.3,1,0,0,697,191.64,133573.08
2024-12-24,Product_5,West,1.3,1,1,0,278,493.48,137187.44
2025-06-29,Product_2,North,1.0,1,0,0,271,259.76,70394.95999999999
2026-02-14,Product_6,South,1.3,0,0,0,166,387.43,64313.380000000005
2025-05-06,Product_6,East,1.0,0,0,0,119,129.84,15450.960000000001
2025-07-20,Product_5,North,1.0,0,0,0,76,56.05,4259.8
2026-03-03,Product_6,West,1.0,1,0,0,145,237.9,34495.5
2025-12-25,Product_7,East,1.3,0,0,0,128,349.55,44742.4
2025-10-10,Product_5,East,1.0,0,0,0,85,277.97,23627.45
2025-10-28,Product_1,South,1.0,0,0,0,296,450.71,133410.16
2024-08-08,Product_8,West,1.0,0,0,1,145,245.29,35567.049999999996
2025-03-29,Product_4,North,1.0,0,0,0,128,189.95,24313.6
2026-03-06,Product_9,West,1.0,0,0,0,180,462.22,83199.6
2026-02-22,Product_10,East,1.3,1,0,0,763,233.06,177824.78
2025-01-17,Product_6,West,1.3,1,0,0,285,171.34,48831.9
2025-04-06,Product_1,North,1.0,0,0,0,254,93.95,23863.3
2024-04-29,Product_3,North,1.0,0,0,0,154,406.99,62676.46
2024-08-27,Product_3,South,1.0,1,0,0,358,421.29,150821.82
2025-01-21,Product_10,North,1.3,1,0,0,773,64.98,50229.54
2024-04-11,Product_4,North,1.0,0,0,0,281,211.39,59400.59
2025-08-25,Product_6,West,1.0,0,0,0,145,387.44,56178.8
2026-02-05,Product_7,West,1.3,0,0,0,309,475.87,147043.83
2024-07-22,Product_10,East,1.0,1,0,0,493,220.02,108469.86
2024-10-04,Product_4,South,1.0,0,0,0,271,442.42,119895.82
2024-11-13,Product_6,West,1.3,0,0,0,214,227.17,48614.38
2025-02-04,Product_1,North,1.3,0,0,0,377,130.77,49300.29
2024-07-07,Product_8,East,1.0,1,0,1,454,51.55,23403.699999999997
2024-05-25,Product_7,West,1.0,0,1,0,15,198.58,2978.7000000000003
2025-12-14,Product_9,South,1.3,0,0,1,271,220.31,59704.01
2026-01-24,Product_3,South,1.3,0,0,0,310,475.3,147343.0
2025-05-11,Product_2,East,1.0,0,0,0,128,142.73,18269.44
2024-06-08,Product_1,East,1.0,0,0,0,285,222.0,63270.0
2025-02-06,Product_3,East,1.3,0,0,0,165,61.32,10117.8
2025-01-14,Product_5,East,1.3,0,0,0,221,393.59,86983.39
2025-09-30,Product_2,East,1.0,1,0,0,326,461.81,150550.06
2024-08-26,Product_3,North,1.0,0,0,0,147,157.02,23081.940000000002
2025-07-11,Product_4,North,1.0,0,0,0,131,243.05,31839.550000000003
2024-11-30,Product_7,West,1.3,0,0,0,383,104.95,40195.85
2025-08-04,Product_3,South,1.0,0,0,0,248,255.58,63383.840000000004
2025-08-20,Product_9,North,1.0,0,0,0,270,110.0,29700.0
2025-03-31,Product_8,North,1.0,1,0,0,719,285.51,205281.69
2025-07-26,Product_4,North,1.0,0,0,0,208,380.58,79160.64
2024-10-18,Product_1,West,1.0,0,0,0,241,299.0,72059.0
2024-09-01,Product_1,East,1.0,1,0,0,481,160.35,77128.34999999999
2025-06-24,Product_1,West,1.0,0,0,0,87,209.21,18201.27
2025-08-14,Product_1,South,1.0,1,0,0,144,337.36,48579.840000000004
2024-06-12,Product_8,South,1.0,0,0,0,185,315.39,58347.149999999994
2026-03-14,Product_3,South,1.0,0,0,1,463,111.55,51647.65
2025-01-21,Product_6,South,1.3,0,0,0,133,430.23,57220.590000000004
2024-04-17,Product_3,North,1.0,0,0,0,179,263.84,47227.35999999999
2026-01-01,Product_5,North,1.3,0,1,0,100,123.07,12307.0
2024-11-03,Product_7,West,1.3,0,0,0,195,105.27,20527.649999999998
2024-05-31,Product_2,East,1.0,0,0,0,255,484.5,123547.5
2025-12-07,Product_6,South,1.3,1,0,0,402,176.69,71029.38
2024-05-12,Product_6,West,1.0,0,0,0,105,458.87,48181.35
2024-04-25,Product_3,North,1.0,1,0,0,346,234.76,81226.95999999999
2024-05-09,Product_6,North,1.0,0,0,0,142,223.66,31759.72
2024-08-09,Product_10,East,1.0,0,1,0,39,365.42,14251.380000000001
2025-08-11,Product_10,East,1.0,0,0,0,134,54.45,7296.3
2024-11-15,Product_5,East,1.3,0,0,0,309,202.14,62461.259999999995
2024-07-17,Product_2,West,1.0,1,0,0,659,186.19,122699.20999999999
2024-09-19,Product_9,North,1.0,0,0,0,71,440.64,31285.44
2025-06-09,Product_8,North,1.0,0,0,0,84,288.11,24201.24
2025-07-22,Product_3,East,1.0,0,0,0,278,214.06,59508.68
2024-07-11,Product_8,South,1.0,0,0,0,65,169.74,11033.1
2025-09-06,Product_9,East,1.0,0,0,0,99,315.73,31257.27
2024-12-31,Product_3,West,1.3,0,0,0,222,118.25,26251.5
2025-12-04,Product_3,East,1.3,0,0,0,230,160.79,36981.7
2024-05-14,Product_2,East,1.0,0,1,0,48,182.13,8742.24
2024-04-17,Product_8,West,1.0,0,0,0,220,323.56,71183.2
2025-02-24,Product_10,East,1.3,0,0,0,85,217.96,18526.600000000002
2025-10-21,Product_1,North,1.0,0,0,0,129,277.6,35810.4
2025-08-10,Product_8,South,1.0,1,0,0,576,342.7,197395.19999999998
2024-04-12,Product_7,East,1.0,0,0,0,296,480.32,142174.72
2025-02-12,Product_7,West,1.3,0,0,0,232,394.18,91449.76
2025-11-13,Product_3,South,1.3,0,0,0,235,232.37,54606.950000000004
2024-11-02,Product_1,West,1.3,0,0,0,174,386.72,67289.28
2025-03-05,Product_4,South,1.0,1,0,0,494,477.36,235815.84
2026-01-21,Product_9,South,1.3,0,0,0,357,274.72,98075.04000000001
2024-06-20,Product_5,East,1.0,0,0,0,143,234.72,33564.96
2026-03-28,Product_1,North,1.0,0,0,0,183,85.11,15575.13
2025-07-29,Product_5,East,1.0,0,0,0,130,451.57,58704.1
2025-04-09,Product_8,West,1.0,0,0,0,280,160.9,45052.0
2026-03-11,Product_8,West,1.0,0,0,0,266,78.78,20955.48
2024-10-17,Product_5,South,1.0,0,0,0,118,291.74,34425.32
2025-09-19,Product_9,South,1.0,0,0,0,118,430.65,50816.7
2025-07-10,Product_1,North,1.0,0,0,0,197,232.99,45899.03
2024-06-28,Product_4,East,1.0,0,0,0,241,402.38,96973.58
2024-12-24,Product_3,West,1.3,0,1,0,25,426.38,10659.5
2026-01-15,Product_2,South,1.3,0,0,0,130,254.48,33082.4
2025-10-23,Product_8,North,1.0,0,1,0,46,315.93,14532.78
2025-08-02,Product_7,West,1.0,0,0,0,214,290.26,62115.64
2025-09-20,Product_9,South,1.0,0,0,0,281,472.64,132811.84
2024-05-17,Product_2,West,1.0,0,0,0,250,376.48,94120.0
2025-01-13,Product_4,North,1.3,1,0,1,2184,466.4,1018617.6
2024-04-16,Product_6,North,1.0,1,0,0,518,149.0,77182.0
2026-03-12,Product_3,West,1.0,0,0,0,234,189.61,44368.740000000005
2025-05-06,Product_8,East,1.0,0,1,0,34,81.91,2784.94
2024-06-25,Product_3,West,1.0,0,0,0,58,274.96,15947.679999999998
2024-12-06,Product_2,South,1.3,0,0,0,202,443.27,89540.54
2025-04-26,Product_3,East,1.0,0,0,0,149,197.08,29364.920000000002
2025-03-01,Product_6,South,1.0,0,0,0,135,107.73,14543.550000000001
2025-12-20,Product_2,West,1.3,1,0,0,323,80.8,26098.399999999998
2025-09-01,Product_8,East,1.0,0,0,0,263,251.38,66112.94
2024-08-15,Product_1,South,1.0,0,1,0,21,123.81,2600.01
2026-02-17,Product_7,West,1.3,0,0,0,274,205.75,56375.5
2025-08-11,Product_2,West,1.0,0,0,0,232,418.99,97205.68000000001
2026-03-28,Product_10,East,1.0,0,0,0,206,222.82,45900.92
2025-07-21,Product_6,West,1.0,0,0,0,215,324.44,69754.6
2025-11-15,Product_2,North,1.3,0,0,0,206,275.97,56849.82000000001
2024-11-09,Product_2,South,1.3,0,0,0,189,373.34,70561.26
2025-04-07,Product_10,South,1.0,0,0,0,67,120.27,8058.09
2025-05-07,Product_8,West,1.0,0,0,0,120,464.2,55704.0
2025-06-17,Product_2,West,1.0,0,0,0,242,339.63,82190.45999999999
2025-08-03,Product_7,North,1.0,0,0,0,176,171.93,30259.68
2025-12-06,Product_3,East,1.3,0,0,0,189,105.46,19931.94
2024-12-29,Product_8,West,1.3,1,0,1,545,117.38,63972.1
2025-09-08,Product_7,West,1.0,0,0,0,265,402.2,106583.0
2024-09-06,Product_8,West,1.0,1,0,0,435,314.65,136872.75
2024-08-30,Product_7,West,1.0,1,0,0,122,221.34,27003.48
2025-12-11,Product_6,South,1.3,0,0,0,226,199.81,45157.06
2024-10-05,Product_7,West,1.0,0,0,0,131,435.09,56996.78999999999
2024-07-07,Product_5,South,1.0,1,1,0,48,443.64,21294.72
2024-08-09,Product_7,West,1.0,0,0,0,220,311.57,68545.4
2024-09-18,Product_1,East,1.0,0,0,0,108,286.04,30892.320000000003
2024-09-30,Product_1,North,1.0,1,0,0,201,417.4,83897.4
2025-03-30,Product_9,East,1.0,0,0,0,210,387.2,81312.0
2024-05-09,Product_5,West,1.0,0,0,0,77,230.15,17721.55
2025-09-09,Product_5,West,1.0,0,0,0,155,87.23,13520.650000000001
2025-08-10,Product_3,West,1.0,0,0,0,154,395.83,60957.82
2025-08-29,Product_5,East,1.0,0,0,0,232,125.92,29213.44
2025-03-15,Product_3,West,1.0,0,0,0,277,57.37,15891.49
2025-05-02,Product_9,East,1.0,0,1,0,71,429.49,30493.79
2026-03-23,Product_9,South,1.0,0,0,0,119,310.21,36914.99
2024-09-08,Product_6,North,1.0,0,0,0,111,451.25,50088.75
2024-04-16,Product_1,North,1.0,0,1,0,77,268.06,20640.62
2025-08-06,Product_7,East,1.0,0,0,0,83,466.92,38754.36
2025-05-31,Product_7,South,1.0,0,0,0,136,209.29,28463.44
2024-07-17,Product_10,East,1.0,0,0,0,163,376.03,61292.88999999999
2025-06-24,Product_10,South,1.0,0,0,0,155,185.44,28743.2
2025-02-05,Product_4,West,1.3,1,0,0,767,50.52,38748.840000000004
2024-09-17,Product_8,South,1.0,0,0,0,105,220.89,23193.449999999997
2025-09-28,Product_6,South,1.0,0,0,0,162,381.99,61882.380000000005
2025-05-19,Product_4,South,1.0,0,0,0,62,117.51,7285.62
2024-12-07,Product_4,North,1.3,1,0,0,638,277.16,176828.08000000002
2024-08-19,Product_2,South,1.0,0,0,0,67,145.54,9751.18
2024-12-30,Product_2,West,1.3,0,0,0,300,83.58,25074.0
2025-05-21,Product_4,West,1.0,0,0,0,254,327.85,83273.90000000001
2025-11-29,Product_5,West,1.3,0,0,0,210,478.39,100461.9
2024-05-09,Product_8,South,1.0,0,0,0,278,189.82,52769.96
2024-04-29,Product_6,East,1.0,0,0,0,220,311.29,68483.8
2025-07-21,Product_4,East,1.0,0,0,0,88,479.12,42162.56
2025-02-12,Product_7,West,1.3,1,0,0,690,342.72,236476.80000000002
2024-12-01,Product_8,North,1.3,0,0,0,284,352.9,100223.59999999999
2026-02-26,Product_2,East,1.3,0,0,0,335,130.52,43724.200000000004
2024-12-28,Product_7,South,1.3,0,0,0,166,271.67,45097.22
2025-06-14,Product_2,East,1.0,1,0,0,477,215.19,102645.63
2024-11-25,Product_2,West,1.3,0,0,0,260,261.93,68101.8
2025-04-12,Product_8,North,1.0,1,0,0,541,410.37,222010.17
2024-12-22,Product_2,East,1.3,1,0,0,937,257.31,241099.47
2025-03-25,Product_9,East,1.0,0,0,0,79,78.28,6184.12
2025-03-06,Product_1,West,1.0,0,0,0,299,457.49,136789.51
2025-04-24,Product_9,North,1.0,0,0,0,147,295.17,43389.990000000005
2025-10-29,Product_1,North,1.0,0,0,0,107,466.02,49864.14
2026-02-18,Product_10,West,1.3,0,0,0,318,307.56,97804.08
2024-04-03,Product_10,South,1.0,0,0,0,116,81.34,9435.44
2025-06-03,Product_2,East,1.0,1,0,0,296,298.79,88441.84000000001
2024-08-20,Product_6,South,1.0,0,0,0,297,309.08,91796.76
2025-04-11,Product_6,East,1.0,1,0,0,444,146.45,65023.799999999996
2026-01-30,Product_1,East,1.3,0,0,0,201,261.96,52653.96
2025-02-18,Product_7,South,1.3,0,0,0,72,256.75,18486.0
2024-08-24,Product_8,West,1.0,1,0,1,645,330.29,213037.05000000002
2025-01-18,Product_2,West,1.3,0,0,0,154,166.83,25691.820000000003
2026-01-25,Product_8,East,1.3,0,0,0,341,311.79,106320.39000000001
2025-06-06,Product_9,West,1.0,0,0,0,299,158.43,47370.57
2026-03-06,Product_6,East,1.0,0,0,0,242,250.9,60717.8
2025-11-06,Product_5,West,1.3,0,1,0,45,105.22,4734.9
2025-05-04,Product_9,East,1.0,0,0,0,287,66.79,19168.730000000003
2025-03-10,Product_9,West,1.0,0,1,0,29,194.26,5633.54
2024-08-18,Product_1,North,1.0,1,0,0,238,173.56,41307.28
2024-10-04,Product_3,South,1.0,0,0,0,163,233.12,37998.56
2024-05-31,Product_9,North,1.0,1,0,0,358,482.89,172874.62
2025-04-15,Product_2,South,1.0,0,0,0,78,285.0,22230.0
2026-03-11,Product_4,South,1.0,0,0,1,610,298.93,182347.30000000002
2025-06-14,Product_4,East,1.0,0,0,0,267,473.72,126483.24
2025-02-13,Product_2,South,1.3,0,0,0,165,464.52,76645.8
2025-01-27,Product_3,North,1.3,1,0,0,187,447.85,83747.95
2025-03-10,Product_3,North,1.0,0,0,1,658,94.1,61917.799999999996
2024-04-11,Product_1,West,1.0,0,0,0,125,335.43,41928.75
2024-06-01,Product_6,North,1.0,0,0,0,91,413.64,37641.24
2024-11-12,Product_8,West,1.3,0,0,0,296,426.01,126098.95999999999
2024-08-31,Product_3,South,1.0,1,0,0,503,310.06,155960.18
2026-03-12,Product_5,North,1.0,1,0,0,494,57.87,28587.78
2025-10-16,Product_1,South,1.0,0,0,0,247,488.17,120577.99
2025-10-23,Product_10,North,1.0,0,1,0,53,262.49,13911.970000000001
2025-11-05,Product_7,North,1.3,0,0,0,89,227.12,20213.68
2026-01-20,Product_10,West,1.3,0,0,0,344,227.73,78339.12
2025-10-27,Product_1,South,1.0,1,0,0,495,240.87,119230.65000000001
2025-02-04,Product_9,North,1.3,0,0,0,279,158.98,44355.42
2024-11-29,Product_8,East,1.3,0,0,0,157,197.3,30976.100000000002
2025-08-06,Product_7,South,1.0,0,0,0,114,493.41,56248.740000000005
2025-04-01,Product_10,South,1.0,1,0,0,516,215.68,111290.88
2025-02-24,Product_7,South,1.3,0,0,0,377,287.03,108210.30999999998
2024-07-16,Product_5,West,1.0,0,0,0,162,431.73,69940.26000000001
2024-11-12,Product_5,East,1.3,0,0,0,94,287.34,27009.96
2024-11-04,Product_5,South,1.3,0,0,0,230,196.0,45080.0
2025-08-19,Product_1,North,1.0,0,0,0,224,285.69,63994.56
2024-12-15,Product_8,North,1.3,0,0,0,322,101.34,32631.48
2025-08-30,Product_1,West,1.0,0,0,0,132,108.5,14322.0
2024-05-24,Product_4,North,1.0,0,0,0,263,362.35,95298.05
2024-05-17,Product_9,South,1.0,0,0,1,390,462.86,180515.4
2026-03-28,Product_9,North,1.0,0,0,0,234,376.56,88115.04
2026-02-18,Product_5,South,1.3,0,0,0,301,83.58,25157.579999999998
2025-09-03,Product_4,North,1.0,0,0,0,109,231.3,25211.7
2024-07-08,Product_3,East,1.0,0,0,0,148,51.15,7570.2
2024-04-20,Product_3,West,1.0,0,0,0,111,280.04,31084.440000000002
2025-10-25,Product_5,West,1.0,1,0,0,186,136.94,25470.84
2025-08-03,Product_10,East,1.0,0,0,0,270,440.67,118980.90000000001
2025-05-24,Product_1,East,1.0,0,0,0,71,96.95,6883.45
2026-02-19,Product_5,West,1.3,0,1,0,98,50.65,4963.7
2024-06-01,Product_6,East,1.0,0,0,0,261,253.02,66038.22
2024-08-23,Product_7,South,1.0,0,1,0,52,119.94,6236.88
2024-11-02,Product_9,North,1.3,1,0,0,570,382.09,217791.3
2024-04-03,Product_3,West,1.0,0,0,0,292,463.97,135479.24000000002
2024-09-07,Product_2,East,1.0,0,0,0,218,68.87,15013.660000000002
2024-07-29,Product_3,South,1.0,0,0,0,91,228.01,20748.91
2024-06-28,Product_9,West,1.0,0,0,0,147,498.57,73289.79
2025-02-23,Product_7,East,1.3,0,0,0,314,379.7,119225.8
2025-11-01,Product_9,West,1.3,0,0,0,104,478.93,49808.72
2025-03-23,Product_2,East,1.0,0,0,0,207,123.84,25634.88
2025-12-01,Product_5,West,1.3,0,0,0,209,149.62,31270.58
2024-12-23,Product_4,South,1.3,1,0,0,633,119.67,75751.11
2025-12-08,Product_2,South,1.3,1,0,0,849,186.07,157973.43
